,Date,Open,High,Low,Close,Volume,Turnover,Unadjusted Close,Dividend,adjusted_close,21_day_sma,above_21_sma,55_day_sma,above_55_sma,200_day_sma,above_200_sma,21day_rsi,above_21_sma_spy,above_55_sma_spy,above_200_sma_spy,21day_rsi_spy,#SPXADR_close,#NDXADR_close,#SPXMCOSC_close,#NDXMCOSC_close,#NDXZWBT_close,#SPXZWBT_close,#OEX%MA50_close,#OEX%MA200_close,#M2FED3_close,#M2FED2_close,#CBOEPCE_close,$VIX_close
0,2010-10-18,55.372177,55.959442,55.158627,55.7103,3444037.2,191868350.0,62.61,0.0,55.7103,54.80397687639509,1,54.32902228615501,1,56.539758701324466,0,0,1,1,1,1,2.15,0.55,30.9599,5.7143,0.59,0.6,90.0,74.0,3.3,0.57,0.5643,19.09
1,2010-10-19,55.14083,55.212013,53.734947,54.455685,3259950.5,177522850.0,61.2,0.0,54.455685,54.72813215709868,0,54.29487609863281,1,56.53229072570801,0,0,1,1,1,0,0.07,0.09,-20.1291,-41.1341,0.5,0.51,86.0,72.0,3.3,0.57,0.6982,20.63
2,2010-10-20,54.446785,54.998463,54.233234,54.34891,1929874.6,104886580.0,61.08,0.0,54.34891,54.64974521455311,0,54.28137047507546,1,56.523273391723635,0,0,1,1,1,0,6.44,5.27,15.9123,-5.3623,0.56,0.56,90.0,74.0,3.3,0.57,0.6912,19.79
3,2010-10-21,54.758217,54.847195,53.752743,54.553562,1328549.9,72477130.0,61.31,0.0,54.553562,54.61372956775484,0,54.257552684437144,1,56.52671464920044,0,0,1,1,1,0,1.17,1.21,13.907,-4.0562,0.56,0.57,91.0,75.0,3.3,0.57,0.7232,19.27
4,2010-10-22,54.68703,55.034054,54.25103,54.34891,1792877.2,97440930.0,61.08,0.0,54.34891,54.626864842006135,0,54.23211087313565,1,56.52855867385864,0,0,1,1,1,1,1.48,3.43,18.0109,19.7632,0.56,0.56,91.0,72.0,3.3,0.57,0.6912,18.78
5,2010-10-25,54.61585,55.505646,54.553562,54.88279,2345811.2,128744664.0,61.68,0.0,54.88279,54.61711956205822,1,54.21685985218395,1,56.534661560058595,0,0,1,1,1,0,1.66,2.39,24.202,33.1369,0.58,0.57,90.0,72.0,3.3,0.57,0.6327,19.85
6,2010-10-26,54.61585,55.594627,53.98409,55.08744,3519361.0,193872590.0,61.91,0.0,55.08744,54.636610303606304,1,54.213394719904116,1,56.53874122619629,0,0,1,1,1,0,0.81,1.24,11.7427,29.3143,0.58,0.55,86.0,72.0,3.3,0.57,0.6007,20.22
7,2010-10-27,58.40639,58.789005,57.60557,58.19284,5355299.5,311640100.0,65.4,0.0,58.19284,54.76075835455032,1,54.27768235640092,1,56.55455083847046,1,0,1,1,1,0,0.58,1.02,-7.2562,20.9909,0.55,0.51,83.0,70.0,3.3,0.57,0.6512,20.71
8,2010-10-28,58.290718,58.575455,57.569977,57.863613,2750734.2,159167420.0,65.03,0.0,57.863613,54.89083844139462,1,54.35227529352362,1,56.567875423431396,1,0,1,1,1,0,1.01,1.19,-9.7041,17.4984,0.57,0.53,80.0,72.0,3.3,0.57,0.6156,20.88
9,2010-10-29,57.587776,58.797905,57.436512,58.708923,3683979.0,216282430.0,65.98,0.0,58.708923,55.0687982468378,1,54.436591963334514,1,56.58772245407104,1,0,1,1,1,0,1.53,1.36,-1.642,17.7782,0.55,0.53,79.0,71.0,3.3,0.57,0.5565,21.2
10,2010-11-01,58.72672,60.506317,58.557655,60.399536,7086546.0,428024130.0,67.88,0.0,60.399536,55.37302453177316,1,54.556486025723544,1,56.616331615448,1,1,1,1,1,0,0.89,0.84,-7.9919,6.0646,0.56,0.51,78.0,70.0,3.19,0.23,0.631,21.83
11,2010-11-02,60.75546,60.75546,59.43856,59.572025,4408974.5,262651550.0,66.95,0.0,59.572025,55.67258998325893,1,54.65810852050781,1,56.63532838821411,1,1,1,1,1,1,4.99,4.88,22.7476,33.2531,0.63,0.59,83.0,74.0,3.19,0.23,0.5596,21.57
12,2010-11-03,59.483047,60.177086,59.43856,59.96354,2434146.0,145960000.0,67.39,0.0,59.96354,55.93402135939825,1,54.754752003062855,1,56.65963827133179,1,1,1,1,1,1,1.44,1.31,24.6512,30.021,0.61,0.56,83.0,75.0,3.19,0.23,0.5536,19.56
13,2010-11-04,60.44403,60.506317,59.42076,59.66101,2544957.5,151834720.0,67.05,0.0,59.66101,56.21918087913876,1,54.83508786288175,1,56.68715974807739,1,1,1,1,1,1,11.66,4.59,59.2217,52.5461,0.63,0.6,91.0,81.0,3.19,0.23,0.4691,18.52
14,2010-11-05,59.65211,59.803375,58.922474,58.99366,2648801.2,156262460.0,66.3,0.0,58.99366,56.46408753168015,1,54.91651659878818,1,56.714700031280515,1,0,1,1,1,1,1.6,0.98,57.9382,38.8993,0.61,0.6,87.0,82.0,3.19,0.23,0.4272,18.26
15,2010-11-08,58.708923,58.75341,58.246227,58.388596,2725560.0,159141630.0,65.62,0.0,58.388596,56.6691651117234,1,54.98339566317472,1,56.73537378311157,1,0,1,1,1,1,0.7,0.96,36.0982,26.4876,0.58,0.58,85.0,81.0,3.19,0.23,0.5391,18.29
16,2010-11-09,58.335205,58.664433,57.765736,57.82802,3900456.0,225555660.0,64.99,0.0,57.82802,56.842040107363744,1,55.0458891435103,1,56.749226818084715,1,0,1,1,1,1,0.21,0.32,-6.2101,-8.7019,0.55,0.55,80.0,79.0,3.19,0.23,0.5659,19.08
17,2010-11-10,57.774635,57.99708,56.99161,57.99708,3520010.5,204150340.0,65.18,0.0,57.99708,57.00813584100632,1,55.12742510708895,1,56.77642015457153,1,0,1,1,1,1,2.15,2.48,8.2775,8.0631,0.57,0.58,82.0,80.0,3.19,0.23,0.4876,18.47
18,2010-11-11,57.74794,58.486477,57.222958,58.477577,2339517.8,136809330.0,65.72,0.0,58.477577,57.14753777640207,1,55.2154391895641,1,56.80252796173096,1,0,1,1,1,0,0.82,0.82,-2.7389,-3.8647,0.56,0.58,77.0,73.0,3.19,0.23,0.5752,18.64
19,2010-11-12,57.908104,58.30851,57.62337,57.917,1678357.0,97205410.0,65.09,0.0,57.917,57.27888888404483,1,55.30439057783647,1,56.832411518096926,1,0,1,1,1,0,0.08,0.06,-49.3673,-53.7223,0.51,0.52,70.0,68.0,3.19,0.23,0.6652,20.61
20,2010-11-15,58.121655,58.121655,57.29414,57.4721,1132840.4,65106720.0,64.59,0.0,57.4721,57.37252952938988,1,55.375736236572266,1,56.856935806274414,1,0,1,1,1,0,0.9,0.82,-49.3005,-56.297,0.51,0.52,69.0,67.0,3.19,0.23,0.5644,20.2
21,2010-11-16,57.24965,57.552185,56.54671,57.053898,2127023.8,121354984.0,64.12,0.0,57.053898,57.436510358537944,0,55.45775951038707,1,56.87526294708252,1,0,0,1,1,0,0.05,0.04,-91.5947,-99.1677,0.43,0.44,58.0,66.0,3.19,0.23,0.6768,22.58
22,2010-11-17,57.17847,57.74794,56.715775,57.569977,1748372.9,100653790.0,64.7,0.0,57.569977,57.584809984479634,0,55.56534423828125,1,56.89731843948364,1,0,0,1,1,0,1.29,1.97,-75.7774,-73.221,0.44,0.44,54.0,62.0,3.19,0.23,0.586,21.76
23,2010-11-18,57.872513,59.038147,57.801327,58.18394,2517086.0,146453980.0,65.39,0.0,58.18394,57.767430441720144,1,55.67212004228072,1,56.92950805664063,1,0,1,1,1,0,9.21,6.31,-27.969,-30.6704,0.45,0.44,68.0,66.0,3.19,0.23,0.5423,18.75
24,2010-11-19,58.237328,58.815697,57.95259,58.72672,1992360.6,117004800.0,66.0,0.0,58.72672,57.96615219116211,1,55.7772780678489,1,56.96582441329956,1,0,1,1,1,0,1.72,2.03,-13.9259,-13.4309,0.46,0.44,71.0,68.0,3.19,0.23,0.5761,18.04
25,2010-11-22,58.682224,58.682224,57.40092,57.9437,1958195.6,113465090.0,65.12,0.0,57.9437,58.137332552955264,0,55.86091918945313,1,56.99809320449829,1,0,1,1,1,0,1.07,2.25,-13.397,3.5856,0.48,0.45,68.0,66.0,3.19,0.23,0.5713,18.37
26,2010-11-23,57.74794,57.74794,56.91153,57.116184,1878402.2,107287170.0,64.19,0.0,57.116184,58.24368467785063,0,55.94504560990767,1,57.02428174972534,1,0,0,1,1,0,0.07,0.08,-58.2763,-43.6672,0.47,0.44,53.0,60.0,3.19,0.23,0.7257,20.63
27,2010-11-24,57.676754,57.9348,57.018307,57.658962,1482132.9,85458240.0,64.8,0.0,57.658962,58.36613809494745,0,56.04696807861328,1,57.053802318573,1,0,1,1,1,0,16.07,94.0,-8.5037,7.6505,0.5,0.47,63.0,66.0,3.19,0.23,0.5175,19.56
28,2010-11-26,57.196262,57.61447,56.795856,57.40092,544168.0,31235742.0,64.51,0.0,57.40092,58.32842763264974,0,56.12559398304332,1,57.080354900360106,1,0,0,1,1,0,0.14,0.21,-47.4693,-30.2541,0.47,0.43,55.0,64.0,3.19,0.23,0.6598,22.22
29,2010-11-29,57.186764,57.4723,56.660316,57.33846,1383969.5,79354670.0,64.26,0.0,57.33846,58.30342029389881,0,56.20793769142845,1,57.10659517288208,1,0,0,1,1,0,0.58,0.27,-56.4736,-58.439,0.48,0.46,54.0,61.0,3.19,0.23,0.7077,21.53
30,2010-11-30,56.75847,57.54368,56.499702,57.017235,1885040.6,107479800.0,63.9,0.0,57.017235,58.22286369687035,0,56.294956692782314,1,57.1272998046875,0,0,0,1,1,0,0.41,0.2,-71.367,-87.038,0.45,0.45,49.0,57.0,3.19,0.23,0.5842,23.54
31,2010-12-01,57.60614,58.792885,57.445526,58.59658,1950266.2,114278936.0,65.67,0.0,58.59658,58.13700866699219,1,56.393865828080614,1,57.15417924880981,1,0,1,1,1,0,29.12,18.0,-16.2389,-32.8016,0.54,0.54,60.0,68.0,3.65,0.38,0.4536,21.36
32,2010-12-02,58.49843,59.67625,58.337814,59.631638,1779245.2,106099310.0,66.83,0.0,59.631638,58.13984734671457,1,56.459176982532846,1,57.18429130554199,1,0,1,1,1,0,7.55,4.94,22.6052,2.1555,0.56,0.57,68.0,73.0,3.65,0.38,0.4577,19.39
33,2010-12-03,59.381798,59.81902,58.57874,59.79225,2141797.2,128062880.0,67.01,0.0,59.79225,58.13169079735165,1,56.53646815906871,1,57.21502981185913,1,0,1,1,1,0,1.66,2.17,29.7628,17.2963,0.54,0.54,69.0,74.0,3.65,0.38,0.5242,18.01
34,2010-12-06,59.533485,59.685173,59.283646,59.390717,1346986.0,79998460.0,66.56,0.0,59.390717,58.11881964547293,1,56.60759117820046,1,57.24738109588623,1,0,1,1,1,0,0.61,0.52,11.2094,-4.2233,0.51,0.52,68.0,73.0,3.65,0.38,0.4944,18.02
35,2010-12-07,59.631638,60.2027,59.60487,59.649483,1785185.0,106485370.0,66.85,0.0,59.649483,58.150049300420854,1,56.67306497747248,1,57.287207489013674,1,0,1,1,1,0,1.07,1.0,9.0323,-6.6441,0.49,0.52,68.0,75.0,3.65,0.38,0.4703,17.99
36,2010-12-08,59.890404,60.024242,58.74827,59.30149,1607634.9,95335144.0,66.46,0.0,59.30149,58.19352050054641,1,56.73318231756037,1,57.32202667236328,1,0,1,1,1,0,1.17,1.58,9.5317,2.6098,0.55,0.56,71.0,77.0,3.65,0.38,0.4944,17.74
37,2010-12-09,59.497795,60.247314,59.42641,60.095627,1714356.0,103025300.0,67.35,0.0,60.095627,58.3015018644787,1,56.820195700905536,1,57.36086078643799,1,0,1,1,1,0,1.66,0.82,18.3927,-5.6203,0.49,0.53,73.0,79.0,3.65,0.38,0.4319,17.25
38,2010-12-10,60.247314,60.818382,60.158085,60.755917,1994422.4,121172960.0,68.09,0.0,60.755917,58.432874952043804,1,56.941701993075284,1,57.402952098846434,1,0,1,1,1,0,3.24,4.41,39.8247,23.7315,0.56,0.6,76.0,82.0,3.65,0.38,0.4246,17.61
39,2010-12-13,60.746998,60.746998,59.810093,60.095627,1964611.4,118064550.0,67.35,0.0,60.095627,58.5099249340239,1,57.03275992653587,1,57.4362117767334,1,0,1,1,1,0,0.77,0.4,25.0532,-4.0896,0.56,0.6,76.0,83.0,3.65,0.38,0.4454,17.55
40,2010-12-14,60.35439,61.666054,60.238396,61.139603,2153003.2,131633780.0,68.52,0.0,61.139603,58.66338221232096,1,57.15024115822532,1,57.46893995285034,1,0,1,1,1,0,1.21,1.88,23.6059,8.6835,0.61,0.63,77.0,83.0,3.65,0.38,0.5145,17.61
41,2010-12-15,61.61252,62.121124,60.880844,60.93438,5116346.5,311761400.0,68.29,0.0,60.93438,58.82825270153227,1,57.24748930497603,1,57.504800720214845,1,0,1,1,1,0,0.36,0.51,-5.8447,-12.0179,0.55,0.56,75.0,83.0,3.65,0.38,0.5546,17.94
42,2010-12-16,60.925453,61.291294,60.390083,61.237755,1731727.0,106047070.0,68.63,0.0,61.237755,59.02748398553757,1,57.35850427800959,1,57.539833564758304,1,0,1,1,1,1,4.2,6.92,23.0206,24.0268,0.56,0.55,78.0,81.0,3.65,0.38,0.4913,17.39
43,2010-12-17,61.068222,61.755283,60.8273,61.398365,3452807.2,211996740.0,68.81,0.0,61.398365,59.20978818620954,1,57.47535150701349,1,57.57217437744141,1,0,1,1,1,1,1.4,1.16,25.0785,21.0406,0.54,0.55,78.0,80.0,3.65,0.38,0.5127,16.11
44,2010-12-20,61.701748,62.09435,61.30914,61.933743,1648233.9,102081290.0,69.41,0.0,61.933743,59.38835016886393,1,57.6194052956321,1,57.61201438903809,1,0,1,1,1,0,1.46,0.75,27.8347,7.5551,0.55,0.57,81.0,81.0,3.65,0.38,0.5713,16.41
45,2010-12-21,62.005123,62.478035,61.826668,62.415573,2119830.2,132310424.0,69.95,0.0,62.415573,59.564009893508185,1,57.785485701127485,1,57.65674108505249,1,0,1,1,1,0,2.72,1.94,43.7929,19.0642,0.57,0.59,79.0,84.0,3.65,0.38,0.5319,16.49
46,2010-12-22,62.308502,63.379246,62.237118,63.32571,1734528.8,109840270.0,70.97,0.0,63.32571,59.820296151297434,1,57.946435338800605,1,57.705310611724855,1,1,1,1,1,1,1.78,1.07,48.1089,14.488,0.56,0.6,81.0,85.0,3.65,0.38,0.4953,15.45
47,2010-12-23,63.14725,63.32571,62.83495,63.22756,1520248.2,96121590.0,70.86,0.0,63.22756,60.11131395612444,1,58.12016074440696,1,57.753964519500734,1,1,1,1,1,1,0.48,0.44,19.9053,-10.3408,0.54,0.57,78.0,84.0,3.65,0.38,0.5316,16.47
48,2010-12-27,63.05802,63.334637,62.906334,63.18294,989029.94,62489824.0,70.81,0.0,63.18294,60.37436058407738,1,58.28983931107955,1,57.799652347564695,1,1,1,1,1,1,1.04,0.9,14.4088,-15.0341,0.51,0.54,79.0,84.0,3.65,0.38,0.5678,17.67
49,2010-12-28,63.18294,63.254326,62.995564,63.02233,925933.75,58354504.0,70.63,0.0,63.02233,60.642046792166575,1,58.452391399036756,1,57.84599710464477,1,1,1,1,1,1,0.91,0.48,6.3535,-33.9665,0.51,0.55,76.0,84.0,3.65,0.38,0.557,17.52
50,2010-12-29,63.18294,63.352478,62.843876,62.995564,951149.8,59918220.0,70.6,0.0,62.995564,60.91143272036598,1,58.61235358498313,1,57.88981899261475,1,1,1,1,1,1,1.27,2.1,7.5431,-14.4641,0.51,0.55,77.0,84.0,3.65,0.38,0.5351,17.28
51,2010-12-30,62.97772,63.43278,62.656494,62.950954,892648.56,56193076.0,70.55,0.0,62.950954,61.19399079822359,1,58.76584236838601,1,57.92602951049805,1,1,1,1,1,1,0.67,0.58,-7.281,-28.9359,0.52,0.56,76.0,82.0,3.65,0.38,0.521,17.52
52,2010-12-31,62.9331,63.05802,62.656494,62.79926,1190646.4,74771710.0,70.38,0.0,62.79926,61.394118354434056,1,58.8976445978338,1,57.95993309020996,1,1,1,1,1,1,0.66,0.39,-20.0912,-49.4629,0.46,0.52,74.0,83.0,3.65,0.38,0.731,17.75
53,2011-01-03,62.9331,63.9057,62.8528,63.53986,2046087.2,130008100.0,71.21,0.0,63.53986,61.5802241734096,1,59.05003065629439,1,57.99417732238769,1,1,1,1,1,1,4.75,7.45,11.7429,-6.8549,0.49,0.55,83.0,85.0,4.33,0.25,0.4035,17.61
54,2011-01-04,63.486324,64.209076,63.352478,64.08415,3470962.8,222433730.0,71.82,0.0,64.08415,61.78460039411272,1,59.20600350119851,1,58.02866550445557,1,1,1,1,1,1,0.45,0.38,-12.7499,-31.0904,0.48,0.52,87.0,86.0,4.33,0.25,0.441,17.38
